family_id,title,description,category_level_1,category_level_2,product_type,sport,available_colors,available_sizes,available_materials,available_features,price_min,price_max,primary_product_id,thumbnail_image,tags,search_text,available_fits
F000811,Omni-Shade Pfg Tarpon Rise Tech Tshirt,"This fishing shirt features Omni-Shade UPF 50 sun protection fabric designed to block harmful UVA and UVB rays for maximum skin safety. The lightweight, quick-dry material provides excellent moisture-wicking performance, making it ideal for water sports and outdoor activities. A fishing-inspired graphic on the back adds a stylish element, aligning with the shirt’s angler-ready design and outdoor functionality. The crew neck design combines comfort with durability, tailored specifically for men who engage in camping, fishing, and safari adventures. Imported and crafted to perform under the sun, this technical shirt supports extended outdoor use with its advanced fabric technology. Water sports enthusiasts will appreciate the blend of sun protection and breathable fabric, ensuring all-day comfort in hot conditions.",Apparel,Men's,Sportswear,,"[""Green"", ""Navy Blue""]","[""OS""]",[],"[""Omni-Shade"", ""Sun Protection"", ""UPF 50"", ""Lightweight"", ""Quick Dry"", ""Moisture Wicking"", ""Breathable""]",35.99,37.99,9895829373207,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/FO0625-316_1.jpg?v=1743235882,"[""Columbia"", ""Columbia Sale"", ""Crew Neck T-Shirts"", ""Men"", ""Shirts and T-Shirts"", ""Water Sports"", ""Apparel"", ""Men's"", ""Sportswear"", ""Omni-Shade"", ""Sun Protection"", ""UPF 50"", ""Lightweight"", ""Quick Dry"", ""Moisture Wicking"", ""Breathable""]","Omni-Shade Pfg Tarpon Rise Tech Tshirt

Brand: Columbia
Category: Apparel > Men's
Product Type: Sportswear

This fishing shirt features Omni-Shade UPF 50 sun protection fabric designed to block harmful UVA and UVB rays for maximum skin safety. The lightweight, quick-dry material provides excellent moisture-wicking performance, making it ideal for water sports and outdoor activities. A fishing-inspired graphic on the back adds a stylish element, aligning with the shirt’s angler-ready design and outdoor functionality. The crew neck design combines comfort with durability, tailored specifically for men who engage in camping, fishing, and safari adventures. Imported and crafted to perform under the sun, this technical shirt supports extended outdoor use with its advanced fabric technology. Water sports enthusiasts will appreciate the blend of sun protection and breathable fabric, ensuring all-day comfort in hot conditions.

Features:
Omni-Shade
Sun Protection
UPF 50
Lightweight
Quick Dry
Moisture Wicking
Breathable

Tags:
Columbia
Columbia Sale
Crew Neck T-Shirts
Men
Shirts and T-Shirts
Water Sports
Apparel
Men's
Sportswear
Omni-Shade
Sun Protection
UPF 50
Lightweight
Quick Dry
Moisture Wicking
Breathable",[]
F000812,Wild Cast Long Sleeve Shirt with Sun Protection,"This lightweight fishing shirt utilizes moisture-wicking fabric technology to keep you dry during extended outdoor activities. Equipped with Omni-Shade™ UPF 50 sun protection, the shirt effectively shields your skin from harmful ultraviolet rays. Its breathable design ensures excellent ventilation, making it ideal for long days spent hiking or on the water. Crafted for outdoor enthusiasts, this long sleeve shirt combines durability with comfort for camping and safari adventures. The shirt’s quick-dry material enhances performance in water sports, offering both functionality and style. Columbia’s advanced fabric technology offers protection without sacrificing comfort, making this shirt a reliable activewear choice.",Apparel,Men's,Sportswear,,"[""Brown"", ""Navy Blue"", ""Blue""]","[""OS""]",[],"[""Sun Protection"", ""Lightweight"", ""Moisture Wicking"", ""Omni-Shade"", ""UPF 50"", ""Breathable"", ""Quick Dry""]",50.99,53.99,9895829438743,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/FO3305-214_1.jpg?v=1743235879,"[""Columbia"", ""Long Sleeve Shirts"", ""Men"", ""Shirts and T-Shirts"", ""Water Sports"", ""Columbia Sale"", ""Apparel"", ""Men's"", ""Sportswear"", ""Sun Protection"", ""Lightweight"", ""Moisture Wicking"", ""Omni-Shade"", ""UPF 50"", ""Breathable"", ""Quick Dry""]","Wild Cast Long Sleeve Shirt with Sun Protection

Brand: Columbia
Category: Apparel > Men's
Product Type: Sportswear

This lightweight fishing shirt utilizes moisture-wicking fabric technology to keep you dry during extended outdoor activities. Equipped with Omni-Shade™ UPF 50 sun protection, the shirt effectively shields your skin from harmful ultraviolet rays. Its breathable design ensures excellent ventilation, making it ideal for long days spent hiking or on the water. Crafted for outdoor enthusiasts, this long sleeve shirt combines durability with comfort for camping and safari adventures. The shirt’s quick-dry material enhances performance in water sports, offering both functionality and style. Columbia’s advanced fabric technology offers protection without sacrificing comfort, making this shirt a reliable activewear choice.

Features:
Sun Protection
Lightweight
Moisture Wicking
Omni-Shade
UPF 50
Breathable
Quick Dry

Tags:
Columbia
Long Sleeve Shirts
Men
Shirts and T-Shirts
Water Sports
Columbia Sale
Apparel
Men's
Sportswear
Sun Protection
Lightweight
Moisture Wicking
Omni-Shade
UPF 50
Breathable
Quick Dry",[]
F000813,Omni-Shade Bahama II Shirt,"Featuring angler-friendly details and lightweight nylon fabric in a roomy Relaxed Fit, this fishing shirt dries fast, keeps you cool, and blocks sun so you can stay out there longer. Omni-Shade™ Broad Spectrum UPF 50 guards against skin damage using tight fabric construction and modified fibers to block UVA/UVB rays, s",Apparel,Men's,,,"[""Green""]","[""OS""]","[""Nylon""]","[""Omni-Shade"", ""Sun Protection"", ""Lightweight"", ""UPF 50""]",41.99,41.99,columbia-mens-green-bahama-ii-short-sleeve-shirt-fm7047-317,,"[""Apparel"", ""Men's"", ""Nylon"", ""Omni-Shade"", ""Sun Protection"", ""Lightweight"", ""UPF 50""]","Omni-Shade Bahama II Shirt

Brand: Columbia Sportswear
Category: Apparel > Men's

Featuring angler-friendly details and lightweight nylon fabric in a roomy Relaxed Fit, this fishing shirt dries fast, keeps you cool, and blocks sun so you can stay out there longer. Omni-Shade™ Broad Spectrum UPF 50 guards against skin damage using tight fabric construction and modified fibers to block UVA/UVB rays, s

Materials:
Nylon

Features:
Omni-Shade
Sun Protection
Lightweight
UPF 50

Tags:
Apparel
Men's
Nylon
Omni-Shade
Sun Protection
Lightweight
UPF 50","[""Relaxed Fit""]"
F000814,CSC Basic Logo Tshirt,"Enjoy the breeze of classy comfort with the soft and pure feel of this durable, lightweight short sleeve t-shirt.",Apparel,Men's,Sportswear,Casual,"[""Brown"", ""White"", ""Grey"", ""Black"", ""Navy Blue"", ""Blue"", ""Beige"", ""Green"", ""Red""]","[""S"", ""M"", ""L"", ""XL"", ""OS""]","[""Cotton""]","[""Lightweight""]",13.99,17.99,9895829897495,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/JE1586-274_1.jpg?v=1743235867,"[""Casual Lifestyle"", ""Columbia"", ""Columbia Sale"", ""Crew Neck T-Shirts"", ""Men"", ""Shirts and T-Shirts"", ""Sustainable Products"", ""Apparel"", ""Men's"", ""Sportswear"", ""Casual"", ""Cotton"", ""Lightweight""]","CSC Basic Logo Tshirt

Brand: Columbia
Category: Apparel > Men's
Product Type: Sportswear
Sport: Casual

Enjoy the breeze of classy comfort with the soft and pure feel of this durable, lightweight short sleeve t-shirt.

Materials:
Cotton

Features:
Lightweight

Tags:
Casual Lifestyle
Columbia
Columbia Sale
Crew Neck T-Shirts
Men
Shirts and T-Shirts
Sustainable Products
Apparel
Men's
Sportswear
Casual
Cotton
Lightweight",[]
F000815,Omni-Shade Bahama Shirt,"This Columbia women’s fishing shirt offers advanced UV protection with Omni-Shade™ UPF 50 technology, shielding your skin during prolonged outdoor exposure. Designed with breathable cooling mesh-lined back vents, it enhances airflow to keep you comfortable in hot and humid conditions typically encountered on fishing trips. Constructed from lightweight nylon fabric, the shirt ensures quick-dry performance, providing moisture management essential for water sports and outdoor activities. Functional design features include roll-up sleeves with secure tab holders and a built-in rod holder that allows anglers to keep their hands free and focused on the catch. Four spacious chest pockets offer convenient storage for fishing accessories and small essentials, boosting efficiency and accessibility on the water. Its relaxed fit and a center back length of 31.75 inches deliver ease of movement and tailored comfort, making it ideal for activities like hiking, camping, and water sports.",Apparel,Men's,Sportswear,Hiking,"[""Blue"", ""Grey""]","[""OS""]","[""Mesh"", ""Nylon""]","[""Omni-Shade"", ""Sun Protection"", ""UPF 50"", ""Breathable"", ""Cooling"", ""Lightweight"", ""Quick Dry""]",37.99,37.99,9895829569815,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/FP7314-450_1.jpg?v=1743235875,"[""Columbia"", ""Columbia Sale"", ""Hiking and Trekking"", ""Hiking Trekking"", ""Long Sleeve Shirts"", ""Shirts and T-Shirts"", ""Women"", ""Water Sports"", ""Apparel"", ""Men's"", ""Sportswear"", ""Hiking"", ""Mesh"", ""Nylon"", ""Omni-Shade"", ""Sun Protection"", ""UPF 50"", ""Breathable"", ""Cooling"", ""Lightweight"", ""Quick Dry""]","Omni-Shade Bahama Shirt

Brand: Columbia
Category: Apparel > Men's
Product Type: Sportswear
Sport: Hiking

This Columbia women’s fishing shirt offers advanced UV protection with Omni-Shade™ UPF 50 technology, shielding your skin during prolonged outdoor exposure. Designed with breathable cooling mesh-lined back vents, it enhances airflow to keep you comfortable in hot and humid conditions typically encountered on fishing trips. Constructed from lightweight nylon fabric, the shirt ensures quick-dry performance, providing moisture management essential for water sports and outdoor activities. Functional design features include roll-up sleeves with secure tab holders and a built-in rod holder that allows anglers to keep their hands free and focused on the catch. Four spacious chest pockets offer convenient storage for fishing accessories and small essentials, boosting efficiency and accessibility on the water. Its relaxed fit and a center back length of 31.75 inches deliver ease of movement and tailored comfort, making it ideal for activities like hiking, camping, and water sports.

Materials:
Mesh
Nylon

Features:
Omni-Shade
Sun Protection
UPF 50
Breathable
Cooling
Lightweight
Quick Dry

Tags:
Columbia
Columbia Sale
Hiking and Trekking
Hiking Trekking
Long Sleeve Shirts
Shirts and T-Shirts
Women
Water Sports
Apparel
Men's
Sportswear
Hiking
Mesh
Nylon
Omni-Shade
Sun Protection
UPF 50
Breathable
Cooling
Lightweight
Quick Dry","[""Relaxed Fit""]"
F000816,CSC Basic Logo II Hoodie,"EVERYDAY HOODIE A casual classic you can wear anywhere, this comfortable cotton-blend hoodie is a versatile layer for facing an everyday chill. Drawcord adjustable hood Hand pockets Kangaroo pocket Center Back Length: 28.5"" Imported",Apparel,Men's,Sportswear,Casual,"[""Black"", ""Maroon"", ""Navy Blue"", ""Olive"", ""Red"", ""Blue"", ""Orange"", ""Grey""]","[""OS""]","[""Cotton""]",[],37.99,47.99,9895830192407,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/JE1600-008_1.jpg?v=1743235860,"[""Casual Lifestyle"", ""Columbia"", ""Columbia Sale"", ""Fleece"", ""Jackets and Vest"", ""Men"", ""Apparel"", ""Men's"", ""Sportswear"", ""Casual"", ""Cotton""]","CSC Basic Logo II Hoodie

Brand: Columbia
Category: Apparel > Men's
Product Type: Sportswear
Sport: Casual

EVERYDAY HOODIE A casual classic you can wear anywhere, this comfortable cotton-blend hoodie is a versatile layer for facing an everyday chill. Drawcord adjustable hood Hand pockets Kangaroo pocket Center Back Length: 28.5"" Imported

Materials:
Cotton

Tags:
Casual Lifestyle
Columbia
Columbia Sale
Fleece
Jackets and Vest
Men
Apparel
Men's
Sportswear
Casual
Cotton",[]
F000817,Rapid Ridge Short Sleeve Tee,Stay dry and comfortable in this short sleeve tee featuring ultimate moisture management and rapid evaporation in a lightweight fabric.,Apparel,Men's,Sportswear,Hiking,"[""White"", ""Black""]","[""OS""]",[],"[""Lightweight""]",11.99,15.99,9895830454551,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/JM1280-100_1.jpg?v=1743235854,"[""Columbia"", ""Columbia Sale"", ""Crew Neck T-Shirts"", ""Hiking and Trekking"", ""Hiking Trekking"", ""Men"", ""Shirts and T-Shirts"", ""Apparel"", ""Men's"", ""Sportswear"", ""Hiking"", ""Lightweight""]","Rapid Ridge Short Sleeve Tee

Brand: Columbia
Category: Apparel > Men's
Product Type: Sportswear
Sport: Hiking

Stay dry and comfortable in this short sleeve tee featuring ultimate moisture management and rapid evaporation in a lightweight fabric.

Features:
Lightweight

Tags:
Columbia
Columbia Sale
Crew Neck T-Shirts
Hiking and Trekking
Hiking Trekking
Men
Shirts and T-Shirts
Apparel
Men's
Sportswear
Hiking
Lightweight",[]
F000818,Hunters Canyon Short Sleeve Shirt,Celebrate the Great Outdoors in casual style with a unique graphic tee that features our high-performance moisture-wicking technology in a soft cotton blend fabric.,Apparel,Men's,Sportswear,Hiking,"[""Black""]","[""OS""]","[""Cotton""]","[""Moisture Wicking""]",23.99,23.99,9895830651159,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/JO0020-010_1.jpg?v=1743235852,"[""Columbia"", ""Crew Neck T-Shirts"", ""Hiking and Trekking"", ""Hiking Trekking"", ""Men"", ""Shirts and T-Shirts"", ""Apparel"", ""Men's"", ""Sportswear"", ""Hiking"", ""Cotton"", ""Moisture Wicking""]","Hunters Canyon Short Sleeve Shirt

Brand: Columbia
Category: Apparel > Men's
Product Type: Sportswear
Sport: Hiking

Celebrate the Great Outdoors in casual style with a unique graphic tee that features our high-performance moisture-wicking technology in a soft cotton blend fabric.

Materials:
Cotton

Features:
Moisture Wicking

Tags:
Columbia
Crew Neck T-Shirts
Hiking and Trekking
Hiking Trekking
Men
Shirts and T-Shirts
Apparel
Men's
Sportswear
Hiking
Cotton
Moisture Wicking",[]
F000819,Brightwoods Basin Short Sleeve Tee,"Fill out your wardrobe with the Brightwoods Basin Short Sleeve Tee that is the right weight, fit, and price in sync with your everyday activities. Not only is it extremely soft and durable, but this tee also has the abilities to become your go-to for a long time to come. With a clean neckline, let this T-shirt add a feel good factor to your style. Wear it as an everyday undershirt during winters or as a base layer during summers; they weather well.",Apparel,Men's,Sportswear,Hiking,"[""Red""]","[""OS""]",[],[],19.99,19.99,9895830618391,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/JO0015-615_1.jpg?v=1743235853,"[""Columbia"", ""Crew Neck T-Shirts"", ""Hiking and Trekking"", ""Hiking Trekking"", ""Men"", ""Shirts and T-Shirts"", ""Apparel"", ""Men's"", ""Sportswear"", ""Hiking""]","Brightwoods Basin Short Sleeve Tee

Brand: Columbia
Category: Apparel > Men's
Product Type: Sportswear
Sport: Hiking

Fill out your wardrobe with the Brightwoods Basin Short Sleeve Tee that is the right weight, fit, and price in sync with your everyday activities. Not only is it extremely soft and durable, but this tee also has the abilities to become your go-to for a long time to come. With a clean neckline, let this T-shirt add a feel good factor to your style. Wear it as an everyday undershirt during winters or as a base layer during summers; they weather well.

Tags:
Columbia
Crew Neck T-Shirts
Hiking and Trekking
Hiking Trekking
Men
Shirts and T-Shirts
Apparel
Men's
Sportswear
Hiking",[]
F000820,Flash Forward Windbreaker,"DEFY THE WIND A silky feel and unique color blocking make this water-repellent windbreaker ideal for lightweight protection. FUNCTIONALITY Adjustable hood and drawcord hem help seal out drafts. Hello, Mother Nature. Drawcord adjustable hem Drawcord adjustable hood Elastic cuffs Water resistant fabric Zippered hand pockets Center Back Length: 26"" Uses: Hiking Imported",Apparel,Men's,Outerwear,Hiking,"[""Grey""]","[""OS""]",[],"[""Water-Repellent"", ""Lightweight"", ""Water resistant""]",29.99,29.99,9895831044375,https://cdn.shopify.com/s/files/1/0922/4237/9031/files/KE3973-039_1.jpg?v=1743235844,"[""Columbia"", ""Hiking and Trekking"", ""Hiking Trekking"", ""Jackets and Vest"", ""Men"", ""Windbreaker"", ""Apparel"", ""Men's"", ""Outerwear"", ""Hiking"", ""Water-Repellent"", ""Lightweight"", ""Water resistant""]","Flash Forward Windbreaker

Brand: Columbia
Category: Apparel > Men's
Product Type: Outerwear
Sport: Hiking

DEFY THE WIND A silky feel and unique color blocking make this water-repellent windbreaker ideal for lightweight protection. FUNCTIONALITY Adjustable hood and drawcord hem help seal out drafts. Hello, Mother Nature. Drawcord adjustable hem Drawcord adjustable hood Elastic cuffs Water resistant fabric Zippered hand pockets Center Back Length: 26"" Uses: Hiking Imported

Features:
Water-Repellent
Lightweight
Water resistant

Tags:
Columbia
Hiking and Trekking
Hiking Trekking
Jackets and Vest
Men
Windbreaker
Apparel
Men's
Outerwear
Hiking
Water-Repellent
Lightweight
Water resistant",[]
